#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S20
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003462
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 3590036
MEMORY_USAGE : 44.94 %
BATTERY_VOLTAGE : 4.19922
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 29/09/2025 15:46:29
CONNECTION_SYSTEM_DATE_TIME : 29/09/2025 15:44:21
CONNECTION_DEVICE_DATE_TIME : 29/09/2025 15:44:22
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
28/09/2025 09:24:54;0;0;21.64;21.31;0;0;0;0;0;0;0;45.00;18.24;5.14;11.83;8.28;2.92;0.00;0.00;0
28/09/2025 09:25:04;0;0;21.63;21.31;0;0;0;0;0;0;0;45.01;18.24;5.13;11.85;8.28;2.93;0.00;0.00;0
28/09/2025 09:25:14;0;0;21.63;21.31;0;0;0;0;0;0;0;45.02;18.24;5.14;11.85;8.28;2.93;0.00;0.00;0
28/09/2025 09:25:24;0;0;21.63;21.31;0;0;0;0;0;0;0;45.02;18.24;5.13;11.85;8.26;2.92;0.00;0.00;0
28/09/2025 09:25:34;0;0;21.64;21.31;0;0;0;0;0;0;0;44.81;18.16;5.13;11.81;8.31;2.96;0.00;0.00;0
28/09/2025 09:25:44;0;0;21.63;21.31;0;0;0;0;0;0;0;45.59;18.47;5.20;11.98;8.44;2.99;0.00;0.00;0
28/09/2025 09:25:54;0;0;21.62;21.31;0;0;0;0;0;0;0;45.50;18.44;5.19;11.99;8.42;2.99;0.00;0.00;0
28/09/2025 09:26:04;0;0;21.63;21.31;0;0;0;0;0;0;0;45.47;18.42;5.18;11.99;8.42;2.98;0.00;0.00;0
28/09/2025 09:26:14;0;0;21.62;21.31;0;0;0;0;0;0;0;45.53;18.45;5.19;11.99;8.45;2.99;0.00;0.00;0
28/09/2025 09:26:24;0;0;21.63;21.31;0;0;0;0;0;0;0;45.54;18.45;5.20;11.99;8.44;3.00;0.00;0.00;0
28/09/2025 09:26:34;0;0;21.63;21.31;0;0;0;0;0;0;0;45.53;18.45;5.21;11.99;8.42;2.99;0.00;0.00;0
28/09/2025 09:26:44;0;0;21.63;21.31;0;0;0;0;0;0;0;45.77;18.55;5.22;12.02;8.45;2.98;0.00;0.00;0
28/09/2025 09:26:54;0;0;21.63;21.31;0;0;0;0;0;0;0;45.86;18.59;5.23;12.02;8.41;2.98;0.00;0.00;0
28/09/2025 09:27:04;0;0;21.63;21.31;0;0;0;0;0;0;0;46.03;18.65;5.26;12.05;8.46;3.00;0.00;0.00;0
28/09/2025 09:27:14;0;0;21.64;21.31;0;0;0;0;0;0;0;46.03;18.65;5.26;12.07;8.48;2.99;0.00;0.00;0
28/09/2025 09:27:24;0;0;21.64;21.31;0;0;0;0;0;0;0;46.07;18.67;5.24;12.07;8.46;3.00;0.00;0.00;0
28/09/2025 09:27:34;0;0;21.63;21.31;0;0;0;0;0;0;0;46.09;18.68;5.26;12.09;8.46;2.99;0.00;0.00;0
28/09/2025 09:27:44;0;0;21.63;21.31;0;0;0;0;0;0;0;46.20;18.72;5.27;12.12;8.51;3.01;0.00;0.00;0
28/09/2025 09:27:54;0;0;21.63;21.31;0;0;0;0;0;0;0;46.31;18.77;5.28;12.12;8.54;3.02;0.00;0.00;0
28/09/2025 09:28:04;0;0;21.63;21.31;0;0;0;0;0;0;0;46.32;18.77;5.28;12.17;8.52;3.02;0.00;0.00;0
28/09/2025 09:28:14;0;0;21.63;21.31;0;0;0;0;0;0;0;46.32;18.77;5.30;12.16;8.56;3.02;0.00;0.00;0
28/09/2025 09:28:24;0;0;21.63;21.31;0;0;0;0;0;0;0;46.47;18.83;5.31;12.16;8.54;3.03;0.00;0.00;0
28/09/2025 09:28:34;0;0;21.63;21.31;0;4;0.4;0;0;0;0;46.60;18.88;5.32;12.26;8.55;3.04;0.00;0.00;0
28/09/2025 09:28:44;0;0;21.64;21.31;0;0;0;0;0;0;0;47.33;19.18;5.38;12.44;8.66;3.06;0.00;0.00;0
28/09/2025 09:28:54;0;0;21.63;21.31;0;0;0;0;0;0;0;47.77;19.36;5.45;12.59;8.80;3.13;0.00;0.00;0
28/09/2025 09:29:04;0;0;21.64;21.31;0;0;0;0;0;0;0;47.34;19.18;5.42;12.47;8.74;3.11;0.00;0.00;0
28/09/2025 09:29:14;0;0;21.64;21.31;0;3;0.3;0;0;0;0;47.03;19.06;5.34;12.32;8.65;3.05;0.00;0.00;0
28/09/2025 09:29:24;0;0;21.64;21.31;0;0;0;0;0;0;0;47.09;19.08;5.35;12.33;8.63;3.03;0.00;0.00;0
28/09/2025 09:29:34;0;0;21.63;21.31;0;0;0;0;0;0;0;47.10;19.09;5.36;12.34;8.62;3.04;0.00;0.00;0
28/09/2025 09:29:44;0;0;21.63;21.38;0;0;0;0;0;0;0;47.15;19.11;5.36;12.36;8.64;3.04;0.00;0.00;0
28/09/2025 09:29:54;0;0;21.64;21.31;0;0;0;0;0;0;0;47.18;19.12;5.37;12.38;8.64;3.04;0.00;0.00;0
28/09/2025 09:30:04;0;0;21.64;21.31;0;0;0;0;0;0;0;47.15;19.10;5.37;12.38;8.62;3.03;0.00;0.00;0
28/09/2025 09:30:14;0;0;21.64;21.31;0;0;0;0;0;0;0;47.16;19.11;5.36;12.35;8.65;3.04;0.00;0.00;0
28/09/2025 09:30:24;0;0;21.63;21.31;0;0;0;0;0;0;0;47.14;19.10;5.36;12.35;8.64;3.03;0.00;0.00;0
28/09/2025 09:30:34;0;0;21.64;21.31;0;0;0;0;0;0;0;47.16;19.11;5.35;12.37;8.65;3.03;0.00;0.00;0
28/09/2025 09:30:44;0;0;21.64;21.31;0;0;0;0;0;0;0;47.10;19.09;5.36;12.36;8.63;3.04;0.00;0.00;0
28/09/2025 09:30:54;0;0;21.64;21.31;0;0;0;0;0;0;0;47.21;19.13;5.36;12.38;8.62;3.04;0.00;0.00;0
28/09/2025 09:31:04;0;0;21.63;21.31;0;0;0;0;0;0;0;47.11;19.09;5.36;12.36;8.63;3.03;0.00;0.00;0
28/09/2025 09:31:14;0;0;21.62;21.31;0;0;0;0;0;0;0;47.07;19.07;5.35;12.35;8.65;3.02;0.00;0.00;0
28/09/2025 09:31:24;0;0;21.63;21.31;0;0;0;0;0;0;0;47.15;19.11;5.35;12.35;8.64;3.03;0.00;0.00;0
28/09/2025 09:31:34;0;0;21.64;21.31;0;0;0;0;0;0;0;47.10;19.08;5.36;12.33;8.62;3.03;0.00;0.00;0
28/09/2025 09:31:44;0;0;21.63;21.38;0;0;0;0;0;0;0;47.11;19.09;5.36;12.33;8.64;3.03;0.00;0.00;0
28/09/2025 09:31:54;0;0;21.63;21.31;0;0;0;0;0;0;0;47.19;19.12;5.37;12.38;8.66;3.04;0.00;0.00;0
28/09/2025 09:32:04;0;0;21.64;21.31;0;0;0;0;0;0;0;47.11;19.09;5.35;12.35;8.62;3.03;0.00;0.00;0
28/09/2025 09:32:14;0;0;21.63;21.31;0;0;0;0;0;0;0;46.86;18.99;5.32;12.23;8.60;3.00;0.00;0.00;0
28/09/2025 09:32:24;0;0;21.63;21.38;0;0;0;0;0;0;0;46.56;18.87;5.28;12.17;8.55;2.99;0.00;0.00;0
28/09/2025 09:32:34;0;0;21.63;21.31;0;0;0;0;0;0;0;46.64;18.90;5.29;12.16;8.55;3.00;0.00;0.00;0
28/09/2025 09:32:44;0;0;21.63;21.31;0;0;0;0;0;0;0;46.79;18.96;5.31;12.26;8.59;2.99;0.00;0.00;0
28/09/2025 09:32:54;0;0;21.63;21.31;0;0;0;0;0;0;0;46.88;19.00;5.32;12.29;8.59;3.01;0.00;0.00;0
28/09/2025 09:33:04;0;0;21.63;21.31;0;0;0;0;0;0;0;46.97;19.03;5.33;12.31;8.63;3.02;0.00;0.00;0
28/09/2025 09:33:14;0;0;21.63;21.31;0;0;0;0;0;0;0;46.89;19.00;5.32;12.25;8.61;3.00;0.00;0.00;0
28/09/2025 09:33:24;0;0;21.63;21.31;0;0;0;0;0;0;0;46.92;19.01;5.32;12.26;8.60;3.01;0.00;0.00;0
28/09/2025 09:33:34;0;0;21.62;21.31;0;0;0;0;0;0;0;46.84;18.98;5.31;12.25;8.58;3.00;0.00;0.00;0
28/09/2025 09:33:44;0;0;21.63;21.31;0;0;0;0;0;0;0;46.70;18.92;5.30;12.18;8.60;3.00;0.00;0.00;0
28/09/2025 09:33:54;0;0;21.63;21.31;0;0;0;0;0;0;0;46.72;18.93;5.30;12.19;8.57;2.99;0.00;0.00;0
28/09/2025 09:34:04;0;0;21.61;21.31;0;0;0;0;0;0;0;46.80;18.97;5.31;12.25;8.56;3.01;0.00;0.00;0
28/09/2025 09:34:14;0;0;21.61;21.31;0;0;0;0;0;0;0;46.93;19.02;5.33;12.28;8.61;3.01;0.00;0.00;0
28/09/2025 09:34:24;0;0;21.63;21.31;0;0;0;0;0;0;0;46.95;19.03;5.34;12.29;8.63;3.02;0.00;0.00;0
28/09/2025 09:34:34;0;0;21.63;21.31;0;0;0;0;0;0;0;47.14;19.10;5.34;12.35;8.64;3.03;0.00;0.00;0
28/09/2025 09:34:44;0;0;21.62;21.31;0;0;0;0;0;0;0;47.16;19.11;5.36;12.36;8.65;3.04;0.00;0.00;0
28/09/2025 09:34:54;0;0;21.62;21.31;0;0;0;0;0;0;0;47.28;19.16;5.37;12.39;8.67;3.04;0.00;0.00;0
28/09/2025 09:35:04;0;0;21.63;21.31;0;0;0;0;0;0;0;47.31;19.17;5.36;12.38;8.69;3.04;0.00;0.00;0
28/09/2025 09:35:14;0;0;21.62;21.31;0;0;0;0;0;0;0;47.31;19.17;5.38;12.41;8.67;3.05;0.00;0.00;0
28/09/2025 09:35:24;0;0;21.62;21.31;0;0;0;0;0;0;0;47.40;19.21;5.39;12.44;8.71;3.05;0.00;0.00;0
28/09/2025 09:35:34;0;0;21.62;21.31;0;0;0;0;0;0;0;47.52;19.25;5.39;12.49;8.71;3.07;0.00;0.00;0
28/09/2025 09:35:44;0;0;21.62;21.31;0;0;0;0;0;0;0;47.45;19.23;5.38;12.47;8.73;3.07;0.00;0.00;0
28/09/2025 09:35:54;0;0;21.63;21.31;0;0;0;0;0;0;0;47.48;19.24;5.39;12.48;8.71;3.07;0.00;0.00;0
28/09/2025 09:36:04;0;0;21.62;21.31;0;0;0;0;0;0;0;47.35;19.19;5.39;12.42;8.74;3.06;0.00;0.00;0
28/09/2025 09:36:14;0;0;21.61;21.31;0;0;0;0;0;0;0;47.30;19.17;5.37;12.44;8.69;3.05;0.00;0.00;0
28/09/2025 09:36:24;0;0;21.62;21.31;0;0;0;0;0;0;0;47.31;19.17;5.38;12.44;8.70;3.05;0.00;0.00;0
28/09/2025 09:36:34;0;0;21.62;21.31;0;0;0;0;0;0;0;47.49;19.25;5.39;12.48;8.74;3.07;0.00;0.00;0
28/09/2025 09:36:44;0;0;21.62;21.31;0;0;0;0;0;0;0;47.54;19.26;5.40;12.50;8.75;3.07;0.00;0.00;0
28/09/2025 09:36:54;0;0;21.61;21.31;0;0;0;0;0;0;0;47.54;19.27;5.41;12.51;8.73;3.07;0.00;0.00;0
28/09/2025 09:37:04;0;0;21.62;21.31;0;0;0;0;0;0;0;47.50;19.25;5.38;12.48;8.71;3.07;0.00;0.00;0
28/09/2025 09:37:14;0;0;21.62;21.31;0;0;0;0;0;0;0;47.22;19.13;5.35;12.38;8.63;3.04;0.00;0.00;0
28/09/2025 09:37:24;0;0;21.61;21.31;0;0;0;0;0;0;0;46.95;19.03;5.33;12.34;8.64;3.01;0.00;0.00;0
28/09/2025 09:37:34;0;0;21.61;21.31;0;0;0;0;0;0;0;47.20;19.13;5.37;12.40;8.69;3.04;0.00;0.00;0
28/09/2025 09:37:44;0;0;21.61;21.31;0;0;0;0;0;0;0;47.49;19.24;5.40;12.47;8.71;3.07;0.00;0.00;0
28/09/2025 09:37:54;0;0;21.61;21.31;0;0;0;0;0;0;0;47.53;19.26;5.40;12.47;8.72;3.07;0.00;0.00;0
28/09/2025 09:38:04;0;0;21.62;21.31;0;0;0;0;0;0;0;47.56;19.27;5.41;12.48;8.75;3.07;0.00;0.00;0
28/09/2025 09:38:14;0;0;21.61;21.31;0;0;0;0;0;0;0;47.53;19.26;5.40;12.49;8.75;3.07;0.00;0.00;0
28/09/2025 09:38:24;0;0;21.61;21.31;0;0;0;0;0;0;0;47.57;19.27;5.40;12.48;8.75;3.07;0.00;0.00;0
28/09/2025 09:38:34;0;0;21.61;21.31;0;0;0;0;0;0;0;47.66;19.31;5.41;12.50;8.79;3.08;0.00;0.00;0
28/09/2025 09:38:44;0;0;21.61;21.31;0;0;0;0;0;0;0;47.75;19.35;5.42;12.53;8.80;3.08;0.00;0.00;0
28/09/2025 09:38:54;0;0;21.61;21.31;0;0;0;0;0;0;0;47.73;19.34;5.43;12.53;8.79;3.09;0.00;0.00;0
28/09/2025 09:39:04;0;0;21.61;21.31;0;0;0;0;0;0;0;47.72;19.34;5.42;12.53;8.78;3.09;0.00;0.00;0
28/09/2025 09:39:14;0;0;21.61;21.31;0;0;0;0;0;0;0;47.78;19.36;5.44;12.53;8.80;3.09;0.00;0.00;0
28/09/2025 09:39:24;0;0;21.62;21.31;0;0;0;0;0;0;0;47.82;19.38;5.43;12.54;8.80;3.08;0.00;0.00;0
28/09/2025 09:39:34;0;0;21.61;21.31;0;0;0;0;0;0;0;47.69;19.32;5.41;12.52;8.82;3.09;0.00;0.00;0
28/09/2025 09:39:44;0;0;21.61;21.31;0;0;0;0;0;0;0;47.79;19.37;5.43;12.54;8.79;3.08;0.00;0.00;0
28/09/2025 09:39:54;0;0;21.62;21.31;0;0;0;0;0;0;0;47.73;19.34;5.42;12.52;8.80;3.08;0.00;0.00;0
28/09/2025 09:40:04;0;0;21.61;21.31;0;0;0;0;0;0;0;47.66;19.31;5.41;12.49;8.79;3.08;0.00;0.00;0
28/09/2025 09:40:14;0;0;21.61;21.31;0;0;0;0;0;0;0;47.69;19.32;5.41;12.52;8.81;3.08;0.00;0.00;0
28/09/2025 09:40:24;0;0;21.62;21.31;0;0;0;0;0;0;0;47.81;19.37;5.43;12.56;8.82;3.09;0.00;0.00;0
28/09/2025 09:40:34;0;0;21.61;21.31;0;0;0;0;0;0;0;47.90;19.41;5.43;12.58;8.83;3.10;0.00;0.00;0
28/09/2025 09:40:44;0;0;21.61;21.31;0;0;0;0;0;0;0;48.14;19.51;5.47;12.64;8.90;3.12;0.00;0.00;0
28/09/2025 09:40:54;0;0;21.62;21.31;0;0;0;0;0;0;0;48.38;19.60;5.50;12.69;8.95;3.13;0.00;0.00;0
28/09/2025 09:41:04;0;0;21.61;21.31;0;0;0;0;0;0;0;48.56;19.68;5.51;12.72;8.99;3.14;0.00;0.00;0
28/09/2025 09:41:14;0;0;21.60;21.31;0;0;0;0;0;0;0;48.57;19.68;5.51;12.75;8.99;3.15;0.00;0.00;0
28/09/2025 09:41:24;0;0;21.61;21.31;0;0;0;0;0;0;0;48.62;19.70;5.52;12.76;8.99;3.15;0.00;0.00;0
28/09/2025 09:41:34;0;0;21.61;21.31;0;0;0;0;0;0;0;48.66;19.72;5.51;12.77;9.00;3.15;0.00;0.00;0
28/09/2025 09:41:44;0;0;21.61;21.31;0;0;0;0;0;0;0;48.61;19.70;5.51;12.75;8.99;3.15;0.00;0.00;0
28/09/2025 09:41:54;0;0;21.61;21.31;0;0;0;0;0;0;0;48.62;19.70;5.51;12.76;8.98;3.16;0.00;0.00;0
28/09/2025 09:42:04;0;0;21.61;21.31;0;0;0;0;0;0;0;48.69;19.73;5.52;12.77;9.01;3.16;0.00;0.00;0
28/09/2025 09:42:14;0;0;21.61;21.31;0;0;0;0;0;0;0;48.68;19.73;5.51;12.76;8.97;3.15;0.00;0.00;0
28/09/2025 09:42:24;0;0;21.61;21.31;0;0;0;0;0;0;0;48.66;19.72;5.52;12.78;9.02;3.16;0.00;0.00;0
28/09/2025 09:42:34;0;0;21.60;21.31;0;0;0;0;0;0;0;48.69;19.73;5.52;12.78;9.02;3.17;0.00;0.00;0
28/09/2025 09:42:44;0;0;21.60;21.31;0;0;0;0;0;0;0;48.72;19.74;5.53;12.79;9.01;3.17;0.00;0.00;0
28/09/2025 09:42:54;0;0;21.61;21.31;0;0;0;0;0;0;0;48.62;19.70;5.51;12.76;8.98;3.16;0.00;0.00;0
28/09/2025 09:43:04;0;0;21.60;21.31;0;0;0;0;0;0;0;48.73;19.75;5.53;12.81;9.02;3.17;0.00;0.00;0
28/09/2025 09:43:14;0;0;21.60;21.31;0;0;0;0;0;0;0;48.70;19.73;5.52;12.78;9.02;3.16;0.00;0.00;0
28/09/2025 09:43:24;0;0;21.60;21.31;0;0;0;0;0;0;0;48.74;19.75;5.52;12.80;9.01;3.17;0.00;0.00;0
28/09/2025 09:43:34;0;0;21.61;21.31;0;0;0;0;0;0;0;48.75;19.76;5.52;12.80;9.05;3.17;0.00;0.00;0
28/09/2025 09:43:44;0;0;21.61;21.31;0;0;0;0;0;0;0;48.74;19.75;5.53;12.79;9.02;3.16;0.00;0.00;0
28/09/2025 09:43:54;0;0;21.60;21.31;0;0;0;0;0;0;0;48.76;19.76;5.53;12.81;9.02;3.16;0.00;0.00;0
28/09/2025 09:44:04;0;0;21.60;21.31;0;0;0;0;0;0;0;48.84;19.79;5.54;12.81;9.03;3.17;0.00;0.00;0
28/09/2025 09:44:14;0;0;21.61;21.31;0;0;0;0;0;0;0;48.93;19.83;5.54;12.83;9.04;3.18;0.00;0.00;0
28/09/2025 09:44:24;0;0;21.59;21.31;0;0;0;0;0;0;0;48.92;19.82;5.53;12.82;9.04;3.18;0.00;0.00;0
28/09/2025 09:44:34;0;0;21.60;21.31;0;0;0;0;0;0;0;48.94;19.83;5.54;12.83;9.07;3.18;0.00;0.00;0
28/09/2025 09:44:44;0;0;21.60;21.31;0;0;0;0;0;0;0;48.79;19.77;5.53;12.80;9.04;3.18;0.00;0.00;0
28/09/2025 09:44:54;0;0;21.59;21.31;0;0;0;0;0;0;0;48.87;19.80;5.53;12.81;9.05;3.17;0.00;0.00;0
28/09/2025 09:45:04;0;0;21.59;21.31;0;0;0;0;0;0;0;48.89;19.81;5.53;12.82;9.05;3.17;0.00;0.00;0
28/09/2025 09:45:14;0;0;21.60;21.31;0;0;0;0;0;0;0;48.94;19.83;5.54;12.83;9.02;3.18;0.00;0.00;0
28/09/2025 09:45:24;0;0;21.59;21.31;0;0;0;0;0;0;0;48.78;19.77;5.53;12.81;9.04;3.17;0.00;0.00;0
28/09/2025 09:45:34;0;0;21.59;21.31;0;0;0;0;0;0;0;48.71;19.74;5.53;12.79;9.03;3.17;0.00;0.00;0
28/09/2025 09:45:44;0;0;21.59;21.31;0;0;0;0;0;0;0;48.75;19.76;5.52;12.79;9.04;3.17;0.00;0.00;0
28/09/2025 09:45:54;0;0;21.60;21.31;0;0;0;0;0;0;0;48.73;19.74;5.52;12.79;9.03;3.17;0.00;0.00;0
28/09/2025 09:46:04;0;0;21.59;21.31;0;0;0;0;0;0;0;48.73;19.74;5.53;12.78;9.02;3.17;0.00;0.00;0
28/09/2025 09:46:14;0;0;21.59;21.31;0;0;0;0;0;0;0;48.74;19.75;5.53;12.80;9.04;3.18;0.00;0.00;0
28/09/2025 09:46:24;0;0;21.59;21.31;0;0;0;0;0;0;0;48.75;19.76;5.52;12.81;9.04;3.17;0.00;0.00;0
28/09/2025 09:46:34;0;0;21.59;21.31;0;0;0;0;0;0;0;48.86;19.80;5.53;12.81;9.04;3.18;0.00;0.00;0
28/09/2025 09:46:44;0;0;21.58;21.31;0;0;0;0;0;0;0;48.75;19.75;5.52;12.79;9.03;3.17;0.00;0.00;0
28/09/2025 09:46:54;0;0;21.59;21.31;0;0;0;0;0;0;0;48.73;19.74;5.52;12.79;9.03;3.17;0.00;0.00;0
28/09/2025 09:47:04;0;0;21.59;21.31;0;0;0;0;0;0;0;48.69;19.73;5.52;12.79;9.03;3.17;0.00;0.00;0
28/09/2025 09:47:14;0;0;21.58;21.31;0;0;0;0;0;0;0;48.64;19.71;5.53;12.76;9.02;3.17;0.00;0.00;0
28/09/2025 09:47:24;0;0;21.58;21.31;0;0;0;0;0;0;0;48.69;19.73;5.52;12.77;9.05;3.17;0.00;0.00;0
28/09/2025 09:47:34;0;0;21.60;21.31;0;0;0;0;0;0;0;48.69;19.73;5.52;12.79;9.03;3.17;0.00;0.00;0
28/09/2025 09:47:44;0;0;21.58;21.31;0;0;0;0;0;0;0;48.72;19.74;5.53;12.79;9.05;3.18;0.00;0.00;0
28/09/2025 09:47:54;0;0;21.58;21.31;0;0;0;0;0;0;0;48.74;19.75;5.52;12.80;9.05;3.17;0.00;0.00;0
28/09/2025 09:48:04;0;0;21.58;21.31;0;0;0;0;0;0;0;48.77;19.76;5.52;12.81;9.03;3.18;0.00;0.00;0
28/09/2025 09:48:14;0;0;21.58;21.31;0;0;0;0;0;0;0;48.85;19.80;5.52;12.81;9.05;3.18;0.00;0.00;0
28/09/2025 09:48:24;0;0;21.59;21.31;0;0;0;0;0;0;0;48.85;19.80;5.54;12.81;9.06;3.19;0.00;0.00;0
28/09/2025 09:48:34;0;0;21.58;21.31;0;0;0;0;0;0;0;48.89;19.81;5.53;12.82;9.07;3.18;0.00;0.00;0
28/09/2025 09:48:44;0;0;21.58;21.31;0;0;0;0;0;0;0;48.87;19.80;5.52;12.81;9.07;3.19;0.00;0.00;0
28/09/2025 09:48:54;0;0;21.58;21.31;0;0;0;0;0;0;0;48.79;19.77;5.53;12.81;9.09;3.19;0.00;0.00;0
28/09/2025 09:49:04;0;0;21.58;21.31;0;0;0;0;0;0;0;48.83;19.79;5.53;12.82;9.06;3.19;0.00;0.00;0
28/09/2025 09:49:14;0;0;21.58;21.31;0;0;0;0;0;0;0;48.90;19.81;5.53;12.81;9.06;3.18;0.00;0.00;0
28/09/2025 09:49:24;0;0;21.58;21.31;0;0;0;0;0;0;0;48.81;19.78;5.54;12.81;9.04;3.19;0.00;0.00;0
28/09/2025 09:49:34;0;0;21.60;21.31;0;0;0;0;0;0;0;48.80;19.77;5.53;12.80;9.04;3.18;0.00;0.00;0
28/09/2025 09:49:44;0;0;21.58;21.31;0;0;0;0;0;0;0;48.74;19.75;5.54;12.79;9.06;3.18;0.00;0.00;0
28/09/2025 09:49:54;0;0;21.58;21.31;0;0;0;0;0;0;0;48.79;19.77;5.53;12.80;9.08;3.18;0.00;0.00;0
28/09/2025 09:50:04;0;0;21.58;21.31;0;0;0;0;0;0;0;48.80;19.77;5.53;12.80;9.05;3.17;0.00;0.00;0
28/09/2025 09:50:14;0;0;21.59;21.31;0;0;0;0;0;0;0;48.88;19.81;5.53;12.82;9.08;3.19;0.00;0.00;0
28/09/2025 09:50:24;0;0;21.58;21.31;0;0;0;0;0;0;0;48.91;19.82;5.53;12.82;9.05;3.18;0.00;0.00;0
28/09/2025 09:50:34;0;0;21.58;21.31;0;0;0;0;0;0;0;48.93;19.83;5.54;12.84;9.10;3.19;0.00;0.00;0
28/09/2025 09:50:44;0;0;21.59;21.31;0;0;0;0;0;0;0;48.97;19.84;5.55;12.84;9.09;3.20;0.00;0.00;0
28/09/2025 09:50:54;0;0;21.58;21.31;0;0;0;0;0;0;0;48.99;19.85;5.55;12.86;9.08;3.20;0.00;0.00;0
28/09/2025 09:51:04;0;0;21.59;21.31;0;0;0;0;0;0;0;49.04;19.87;5.56;12.86;9.15;3.20;0.00;0.00;0
28/09/2025 09:51:14;0;0;21.59;21.31;0;0;0;0;0;0;0;49.03;19.87;5.56;12.87;9.10;3.20;0.00;0.00;0
28/09/2025 09:51:24;0;0;21.60;21.31;0;0;0;0;0;0;0;49.08;19.89;5.57;12.88;9.14;3.20;0.00;0.00;0
28/09/2025 09:51:34;0;0;21.58;21.31;0;0;0;0;0;0;0;49.08;19.89;5.56;12.88;9.13;3.21;0.00;0.00;0
28/09/2025 09:51:44;0;0;21.58;21.31;0;0;0;0;0;0;0;49.09;19.89;5.57;12.89;9.15;3.21;0.00;0.00;0
28/09/2025 09:51:54;0;0;21.58;21.31;0;0;0;0;0;0;0;49.07;19.89;5.57;12.90;9.13;3.21;0.00;0.00;0
28/09/2025 09:52:04;0;0;21.59;21.31;0;0;0;0;0;0;0;49.10;19.90;5.57;12.89;9.16;3.22;0.00;0.00;0
28/09/2025 09:52:14;0;0;21.59;21.31;0;0;0;0;0;0;0;49.06;19.88;5.57;12.89;9.15;3.21;0.00;0.00;0
28/09/2025 09:52:24;0;0;21.60;21.31;0;0;0;0;0;0;0;49.02;19.86;5.56;12.89;9.14;3.21;0.00;0.00;0
28/09/2025 09:52:34;0;0;21.60;21.31;0;0;0;0;0;0;0;49.07;19.88;5.56;12.88;9.15;3.21;0.00;0.00;0
28/09/2025 09:52:44;0;0;21.59;21.31;0;0;0;0;0;0;0;49.07;19.89;5.55;12.89;9.15;3.22;0.00;0.00;0
28/09/2025 09:52:54;0;0;21.60;21.31;0;0;0;0;0;0;0;49.05;19.88;5.57;12.88;9.14;3.21;0.00;0.00;0
28/09/2025 09:53:04;0;0;21.59;21.31;0;0;0;0;0;0;0;49.03;19.87;5.56;12.88;9.13;3.21;0.00;0.00;0
28/09/2025 09:53:14;0;0;21.59;21.31;0;0;0;0;0;0;0;49.02;19.86;5.56;12.88;9.15;3.21;0.00;0.00;0
28/09/2025 09:53:24;0;0;21.60;21.31;0;0;0;0;0;0;0;49.04;19.87;5.56;12.87;9.15;3.22;0.00;0.00;0
28/09/2025 09:53:34;0;0;21.60;21.31;0;0;0;0;0;0;0;49.02;19.86;5.56;12.87;9.18;3.21;0.00;0.00;0
28/09/2025 09:53:44;0;0;21.61;21.31;0;0;0;0;0;0;0;49.03;19.87;5.57;12.88;9.15;3.21;0.00;0.00;0
28/09/2025 09:53:54;0;0;21.61;21.31;0;0;0;0;0;0;0;49.06;19.88;5.57;12.88;9.15;3.22;0.00;0.00;0
28/09/2025 09:54:04;0;0;21.61;21.31;0;0;0;0;0;0;0;49.10;19.89;5.57;12.90;9.16;3.22;0.00;0.00;0
28/09/2025 09:54:14;0;0;21.61;21.31;0;0;0;0;0;0;0;49.04;19.87;5.56;12.88;9.15;3.22;0.00;0.00;0
28/09/2025 09:54:24;0;0;21.61;21.31;0;0;0;0;0;0;0;49.04;19.87;5.57;12.89;9.16;3.22;0.00;0.00;0
28/09/2025 09:54:34;0;0;21.61;21.31;0;0;0;0;0;0;0;49.02;19.86;5.56;12.86;9.15;3.22;0.00;0.00;0
28/09/2025 09:54:44;0;0;21.61;21.31;0;0;0;0;0;0;0;49.00;19.86;5.57;12.87;9.15;3.22;0.00;0.00;0
28/09/2025 09:54:54;0;0;21.61;21.31;0;0;0;0;0;0;0;49.01;19.86;5.56;12.88;9.16;3.22;0.00;0.00;0
