#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S11
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 31/12/1999
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003249
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 2933841
MEMORY_USAGE : 36.73 %
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 06/10/2025 13:46:46
CONNECTION_SYSTEM_DATE_TIME : 06/10/2025 13:44:47
CONNECTION_DEVICE_DATE_TIME : 01/01/1970 00:00:06
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
26/09/2025 08:44:38;0;0;20.85;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:44:48;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:44:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:45:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:45:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:45:28;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:45:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:45:48;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:45:58;0;0;20.85;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:46:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:46:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:46:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:46:38;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:46:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:46:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:47:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:47:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:47:28;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:47:38;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:47:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:47:58;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:48:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:48:18;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:48:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:48:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:48:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:48:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:49:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:49:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:49:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:49:38;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:49:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:49:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:50:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:50:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:50:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:50:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:50:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:50:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:51:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:51:18;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:51:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:51:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:51:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:51:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:52:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:52:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:52:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:52:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:52:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:52:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:53:08;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:53:18;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:53:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:53:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:53:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:53:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:54:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:54:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:54:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:54:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:54:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:54:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:55:08;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:55:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:55:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:55:38;0;0;20.86;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:55:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:55:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:56:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:56:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:56:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:56:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:56:48;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:56:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:57:08;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:57:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:57:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:57:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:57:48;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:57:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:58:08;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:58:18;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:58:28;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:58:38;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:58:48;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:58:58;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:59:08;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:59:18;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:59:28;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:59:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:59:48;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 08:59:58;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:00:08;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:00:18;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:00:28;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:00:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:00:48;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:00:58;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:01:08;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:01:18;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:01:28;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:01:38;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:01:48;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:01:58;0;0;20.87;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:02:08;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:02:18;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:02:28;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:02:38;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:02:48;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:02:58;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:03:08;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:03:18;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:03:28;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:03:38;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:03:48;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:03:58;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:04:08;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:04:18;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:04:28;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:04:38;0;0;20.88;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:04:48;0;0;20.88;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:04:58;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:05:08;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:05:18;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:05:28;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:05:38;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:05:48;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:05:58;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:06:08;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:06:18;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:06:28;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:06:38;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:06:48;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:06:58;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:07:08;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:07:18;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:07:28;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:07:38;0;0;20.89;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:07:48;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:07:58;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:08:08;0;0;20.88;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:08:18;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:08:28;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:08:38;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:08:48;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:08:58;0;0;20.90;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:09:08;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:09:18;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:09:28;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:09:38;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:09:48;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:09:58;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:10:08;0;0;20.91;20.94;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:10:18;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:10:28;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:10:38;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:10:48;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:10:58;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:11:08;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:11:18;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:11:28;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:11:38;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:11:48;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:11:58;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:12:08;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:12:18;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:12:28;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:12:38;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:12:48;0;0;20.89;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:12:58;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:13:08;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:13:18;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:13:28;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:13:38;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:13:48;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:13:58;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:14:08;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:14:18;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:14:28;0;0;20.90;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
26/09/2025 09:14:38;0;0;20.91;21.00;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
