#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S14
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1916
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003460
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 1600842
MEMORY_USAGE : 20.04 %
BATTERY_VOLTAGE : 4.17969
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 23/09/2025 15:40:53
CONNECTION_SYSTEM_DATE_TIME : 23/09/2025 15:39:57
CONNECTION_DEVICE_DATE_TIME : 23/09/2025 15:40:21
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
23/09/2025 08:58:50;0;0;29.12;28.25;0;0;0;0;0;0;0;55.82;22.62;3.70;14.87;8.02;1.11;0.00;0.00;0
23/09/2025 08:59:00;0;0;29.12;28.25;0;40;4;1;0.1;0;0;93.41;37.85;5.57;26.05;12.74;1.78;0.00;0.00;0
23/09/2025 08:59:10;0;0;29.12;28.25;0;234;23.4;12;1.2;0;0;235.42;95.40;18.55;60.45;31.95;5.37;0.00;0.00;0
23/09/2025 08:59:20;0;0;29.14;28.25;0;0;0;0;0;0;0;55.01;22.29;3.70;14.63;8.57;1.14;0.00;0.00;0
23/09/2025 08:59:30;0;0;29.15;28.25;0;14;1.4;1;0.1;0;0;57.30;23.22;3.99;14.85;9.29;1.20;0.00;0.00;0
23/09/2025 08:59:40;0;0;29.13;28.25;0;17;1.7;1;0.1;0;0;56.54;22.91;3.70;14.87;9.11;1.14;0.00;0.00;0
23/09/2025 08:59:50;0;0;29.14;28.25;0;8;0.8;0;0;0;0;56.45;22.87;3.70;14.87;9.00;1.16;0.00;0.00;0
23/09/2025 09:00:00;0;0;29.14;28.25;0;0;0;0;0;0;0;51.88;21.02;3.56;13.85;7.41;1.00;0.00;0.00;0
23/09/2025 09:00:10;0;0;29.12;28.25;0;0;0;0;0;0;0;51.61;20.91;3.59;14.31;7.41;1.00;0.00;0.00;0
23/09/2025 09:00:20;0;0;29.12;28.25;0;7;0.7;0;0;0;0;55.01;22.29;3.70;14.80;8.42;1.14;0.00;0.00;0
23/09/2025 09:00:30;0;0;29.12;28.25;0;9;0.9;0;0;0;0;55.01;22.29;3.70;14.76;7.70;1.07;0.00;0.00;0
23/09/2025 09:00:40;0;0;29.12;28.25;0;0;0;0;0;0;0;53.54;21.69;3.67;14.70;7.52;1.05;0.00;0.00;0
23/09/2025 09:00:50;0;0;29.10;28.25;0;5;0.5;0;0;0;0;53.80;21.80;3.69;14.63;7.88;1.09;0.00;0.00;0
23/09/2025 09:01:00;0;0;29.11;28.25;0;284;28.4;27;2.7;0;0;59.94;24.29;3.99;16.05;8.93;1.34;0.00;0.00;0
23/09/2025 09:01:10;0;0;29.09;28.25;0;133;13.3;4;0.4;0;0;67.24;27.25;3.90;18.01;10.42;1.34;0.00;0.00;0
23/09/2025 09:01:20;0;0;29.09;28.25;0;33;3.3;1;0.1;0;0;61.24;24.82;3.70;16.63;8.35;1.22;0.00;0.00;0
23/09/2025 09:01:30;0;0;29.08;28.25;0;94;9.4;7;0.7;0;0;63.35;25.67;3.70;17.17;8.93;1.23;0.00;0.00;0
23/09/2025 09:01:40;0;0;29.09;28.25;0;59;5.9;2;0.2;0;0;296.13;120.00;19.21;80.29;41.28;5.61;0.00;0.00;0
23/09/2025 09:01:50;0;0;29.09;28.19;0;0;0;0;0;0;0;293.22;118.82;16.88;81.26;41.86;5.61;0.00;0.00;0
23/09/2025 09:02:00;0;0;29.08;28.19;0;127;12.7;5;0.5;0;0;177.36;71.87;10.04;48.89;25.56;3.30;0.00;0.00;0
23/09/2025 09:02:10;0;0;29.09;28.19;0;77;7.7;5;0.5;0;0;57.21;23.18;3.81;14.87;8.64;1.22;0.00;0.00;0
23/09/2025 09:02:20;0;0;29.09;28.19;0;0;0;0;0;0;0;66.53;26.96;4.07;18.43;9.33;1.27;0.00;0.00;0
23/09/2025 09:02:30;0;0;29.12;28.19;0;21;2.1;2;0.2;0;0;99.95;40.50;5.30;28.19;14.85;1.80;0.00;0.00;0
23/09/2025 09:02:40;0;0;29.10;28.19;0;35;3.5;2;0.2;0;0;67.56;27.38;3.67;19.01;9.91;1.18;0.00;0.00;0
23/09/2025 09:02:50;0;0;29.10;28.19;0;18;1.8;0;0;0;0;81.18;32.89;4.32;22.69;12.05;1.38;0.00;0.00;0
23/09/2025 09:03:00;0;0;29.12;28.19;0;215;21.5;10;1;0;0;67.16;27.21;3.94;18.26;10.35;1.25;0.00;0.00;0
23/09/2025 09:03:10;0;0;29.12;28.19;0;43;4.3;3;0.3;0;0;66.30;26.87;3.70;18.26;9.26;1.31;0.00;0.00;0
23/09/2025 09:03:20;0;0;29.10;28.19;0;104;10.4;5;0.5;1;0.1;60.44;24.49;4.14;16.28;8.35;1.29;0.00;0.00;0
23/09/2025 09:03:30;0;0;29.11;28.19;0;159;15.9;9;0.9;0;0;55.91;22.66;3.70;14.72;8.21;1.20;0.00;0.00;0
23/09/2025 09:03:40;0;0;29.11;28.19;0;22;2.2;1;0.1;0;0;39.51;16.01;2.52;10.29;5.99;0.84;0.00;0.00;0
23/09/2025 09:03:50;0;0;29.10;28.19;0;9;0.9;0;0;0;0;42.43;17.19;2.92;11.31;6.28;0.91;0.00;0.00;0
23/09/2025 09:04:00;0;0;29.10;28.19;0;87;8.7;1;0.1;0;0;39.51;16.01;2.76;9.66;6.10;0.94;0.00;0.00;0
23/09/2025 09:04:10;0;0;29.10;28.19;0;91;9.1;3;0.3;0;0;40.32;16.34;2.70;10.40;6.06;0.91;0.00;0.00;0
23/09/2025 09:04:20;0;0;29.08;28.19;0;276;27.6;13;1.3;5;0.5;48.92;19.82;3.38;13.02;6.97;1.09;0.00;0.00;0
23/09/2025 09:04:30;0;0;29.07;28.19;0;31;3.1;2;0.2;0;0;40.36;16.36;3.14;10.71;5.63;1.00;0.00;0.00;0
23/09/2025 09:04:40;0;0;29.07;28.19;0;188;18.8;10;1;2;0.2;52.91;21.44;3.69;14.78;7.59;1.11;0.00;0.00;0
23/09/2025 09:04:50;0;0;29.06;28.19;0;123;12.3;4;0.4;0;0;55.24;22.38;3.70;14.87;8.10;1.16;0.00;0.00;0
23/09/2025 09:05:00;0;0;29.06;28.19;0;56;5.6;2;0.2;0;0;49.15;19.91;3.09;12.62;6.97;0.96;0.00;0.00;0
23/09/2025 09:05:10;0;0;29.04;28.19;0;79;7.9;1;0.1;0;0;87.05;35.27;5.08;23.35;12.38;1.67;0.00;0.00;0
23/09/2025 09:05:20;0;0;29.05;28.19;0;80;8;10;1;0;0;175.44;71.09;10.33;48.13;25.78;3.32;0.00;0.00;0
23/09/2025 09:05:30;0;0;29.05;28.19;0;48;4.8;3;0.3;0;0;135.74;55.01;7.42;37.61;19.79;2.47;0.00;0.00;0
23/09/2025 09:05:40;0;0;29.07;28.19;0;159;15.9;8;0.8;0;0;96.50;39.10;5.70;26.01;13.94;1.85;0.00;0.00;0
23/09/2025 09:05:50;0;0;29.06;28.12;0;283;28.3;18;1.8;8;0.8;29.44;11.93;2.33;8.07;3.91;0.73;0.00;0.00;0
23/09/2025 09:06:00;0;0;29.06;28.12;0;122;12.2;5;0.5;0;0;39.88;16.16;3.15;10.48;5.47;0.96;0.00;0.00;0
23/09/2025 09:06:10;0;0;29.05;28.12;0;61;6.1;0;0;0;0;37.02;15.00;2.90;9.75;4.77;0.91;0.00;0.00;0
23/09/2025 09:06:20;0;0;29.03;28.12;0;60;6;0;0;0;0;50.08;20.29;3.45;13.40;7.73;1.10;0.00;0.00;0
23/09/2025 09:06:30;0;0;29.02;28.12;0;74;7.4;5;0.5;0;0;46.49;18.84;3.05;12.38;7.59;0.99;0.00;0.00;0
23/09/2025 09:06:40;0;0;29.02;28.12;0;165;16.5;13;1.3;0;0;60.70;24.60;3.92;16.38;9.05;1.23;0.00;0.00;0
23/09/2025 09:06:50;0;0;29.01;28.12;0;29;2.9;1;0.1;0;0;62.50;25.32;3.98;16.73;9.39;1.20;0.00;0.00;0
23/09/2025 09:07:00;0;0;29.00;28.12;0;122;12.2;9;0.9;0;0;60.65;24.58;4.05;15.99;9.32;1.18;0.00;0.00;0
23/09/2025 09:07:10;0;0;28.99;28.12;0;256;25.6;18;1.8;0;0;158.85;64.37;8.76;43.99;24.07;2.73;0.00;0.00;0
23/09/2025 09:07:20;0;0;28.99;28.12;0;132;13.2;10;1;1;0.1;119.00;48.22;6.63;32.79;17.66;2.14;0.00;0.00;0
23/09/2025 09:07:30;0;0;28.98;28.12;0;59;5.9;6;0.6;0;0;157.33;63.75;9.39;42.91;23.26;3.04;0.00;0.00;0
23/09/2025 09:07:40;0;0;28.98;28.12;0;27;2.7;0;0;0;0;231.56;93.83;14.37;62.78;33.75;4.65;0.00;0.00;0
23/09/2025 09:07:50;0;0;28.98;28.12;0;30;3;3;0.3;0;0;219.86;89.09;13.99;59.42;31.77;4.65;0.00;0.00;0
23/09/2025 09:08:00;0;0;28.96;28.12;0;8;0.8;0;0;0;0;241.35;97.80;15.77;64.86;34.95;4.65;0.00;0.00;0
23/09/2025 09:08:10;0;0;28.96;28.12;0;9;0.9;0;0;0;0;252.73;102.41;16.47;67.90;36.66;4.70;0.00;0.00;0
23/09/2025 09:08:20;0;0;28.97;28.12;0;0;0;0;0;0;0;251.61;101.96;16.33;67.70;36.51;4.66;0.00;0.00;0
23/09/2025 09:08:30;0;0;28.97;28.06;0;9;0.9;0;0;0;0;232.03;94.02;14.51;62.94;33.95;4.65;0.00;0.00;0
23/09/2025 09:08:40;0;0;28.97;28.12;0;232;23.2;18;1.8;0;0;200.21;81.13;12.61;54.12;29.41;4.10;0.00;0.00;0
23/09/2025 09:08:50;0;0;28.98;28.12;0;32;3.2;1;0.1;0;0;31.68;12.84;2.12;8.72;4.17;0.64;0.00;0.00;0
23/09/2025 09:09:00;0;0;28.97;28.12;0;138;13.8;10;1;0;0;41.71;16.90;3.03;11.12;5.65;0.94;0.00;0.00;0
23/09/2025 09:09:10;0;0;28.98;28.12;0;198;19.8;13;1.3;0;0;69.40;28.12;4.16;19.22;9.79;1.29;0.00;0.00;0
23/09/2025 09:09:20;0;0;28.98;28.06;0;93;9.3;5;0.5;0;0;62.44;25.30;4.06;17.09;8.79;1.29;0.00;0.00;0
23/09/2025 09:09:30;0;0;28.99;28.12;0;128;12.8;6;0.6;0;0;79.11;32.06;4.79;21.47;11.46;1.56;0.00;0.00;0
23/09/2025 09:09:40;0;0;28.99;28.12;0;74;7.4;5;0.5;0;0;96.90;39.27;5.59;26.81;13.76;1.78;0.00;0.00;0
23/09/2025 09:09:50;0;0;28.99;28.12;0;12;1.2;0;0;0;0;79.00;32.01;4.50;21.87;11.54;1.57;0.00;0.00;0
23/09/2025 09:10:00;0;0;28.99;28.06;0;159;15.9;8;0.8;0;0;67.31;27.28;3.77;18.52;9.74;1.21;0.00;0.00;0
23/09/2025 09:10:10;0;0;28.99;28.12;0;18;1.8;0;0;0;0;173.32;70.23;10.19;47.72;25.32;3.31;0.00;0.00;0
23/09/2025 09:10:20;0;0;29.00;28.12;0;28;2.8;1;0.1;0;0;161.39;65.40;9.51;44.38;23.54;3.03;0.00;0.00;0
23/09/2025 09:10:30;0;0;29.00;28.12;0;193;19.3;15;1.5;0;0;58.09;23.54;3.90;15.71;8.07;1.21;0.00;0.00;0
23/09/2025 09:10:40;0;0;28.99;28.12;0;48;4.8;4;0.4;0;0;90.81;36.80;4.78;25.27;13.13;1.56;0.00;0.00;0
23/09/2025 09:10:50;0;0;29.01;28.12;0;6;0.6;0;0;0;0;95.50;38.70;4.96;26.52;13.90;1.62;0.00;0.00;0
23/09/2025 09:11:00;0;0;29.00;28.12;0;0;0;0;0;0;0;92.32;37.41;4.64;25.85;13.67;1.55;0.00;0.00;0
23/09/2025 09:11:10;0;0;29.01;28.12;0;39;3.9;5;0.5;0;0;79.62;32.26;4.36;22.08;11.69;1.38;0.00;0.00;0
23/09/2025 09:11:20;0;0;29.01;28.12;0;19;1.9;0;0;0;0;95.55;38.72;4.71;26.91;13.96;1.55;0.00;0.00;0
23/09/2025 09:11:30;0;0;29.02;28.12;0;23;2.3;0;0;0;0;88.35;35.80;4.64;24.52;12.83;1.54;0.00;0.00;0
23/09/2025 09:11:40;0;0;29.01;28.12;0;141;14.1;15;1.5;0;0;67.94;27.53;4.28;18.53;9.69;1.28;0.00;0.00;0
23/09/2025 09:11:50;0;0;29.02;28.12;0;173;17.3;13;1.3;0;0;46.31;18.77;3.34;12.35;6.83;1.05;0.00;0.00;0
23/09/2025 09:12:00;0;0;29.02;28.12;0;171;17.1;18;1.8;1;0.1;46.55;18.86;3.74;12.25;6.23;1.13;0.00;0.00;0
23/09/2025 09:12:10;0;0;29.02;28.12;0;30;3;1;0.1;0;0;211.89;85.86;11.31;59.32;30.94;3.74;0.00;0.00;0
23/09/2025 09:12:20;0;0;29.02;28.12;0;15;1.5;0;0;0;0;204.32;82.80;10.59;57.34;29.92;3.50;0.00;0.00;0
23/09/2025 09:12:30;0;0;29.04;28.12;0;0;0;0;0;0;0;220.15;89.21;11.66;61.66;32.20;3.90;0.00;0.00;0
23/09/2025 09:12:40;0;0;29.05;28.12;0;8;0.8;1;0.1;0;0;216.27;87.64;11.46;60.52;31.61;3.78;0.00;0.00;0
23/09/2025 09:12:50;0;0;29.05;28.19;0;86;8.6;4;0.4;0;0;102.59;41.57;5.32;28.72;14.83;1.75;0.00;0.00;0
23/09/2025 09:13:00;0;0;29.06;28.12;0;0;0;0;0;0;0;105.68;42.82;5.48;29.35;15.24;1.74;0.00;0.00;0
23/09/2025 09:13:10;0;0;29.07;28.12;0;7;0.7;1;0.1;0;0;108.64;44.02;5.61;30.31;15.63;1.81;0.00;0.00;0
23/09/2025 09:13:20;0;0;29.09;28.12;0;8;0.8;0;0;0;0;108.11;43.81;5.56;30.11;15.65;1.79;0.00;0.00;0
23/09/2025 09:13:30;0;0;29.08;28.19;0;19;1.9;2;0.2;0;0;87.63;35.51;4.97;24.23;12.34;1.57;0.00;0.00;0
23/09/2025 09:13:40;0;0;29.10;28.19;0;71;7.1;3;0.3;0;0;107.31;43.48;5.56;29.84;15.51;1.80;0.00;0.00;0
23/09/2025 09:13:50;0;0;29.10;28.19;0;38;3.8;2;0.2;0;0;85.23;34.54;4.74;23.72;12.34;1.55;0.00;0.00;0
23/09/2025 09:14:00;0;0;29.11;28.19;0;24;2.4;0;0;0;0;76.81;31.12;4.63;21.19;11.17;1.51;0.00;0.00;0
23/09/2025 09:14:10;0;0;29.10;28.19;0;140;14;8;0.8;0;0;67.33;27.29;4.28;18.26;9.91;1.35;0.00;0.00;0
23/09/2025 09:14:20;0;0;29.12;28.19;0;65;6.5;3;0.3;0;0;60.55;24.53;4.07;16.46;8.30;1.31;0.00;0.00;0
23/09/2025 09:14:30;0;0;29.12;28.19;0;21;2.1;2;0.2;0;0;50.65;20.52;3.45;13.60;7.26;1.13;0.00;0.00;0
23/09/2025 09:14:40;0;0;29.12;28.19;0;18;1.8;1;0.1;0;0;59.45;24.09;3.85;16.08;9.24;1.20;0.00;0.00;0
23/09/2025 09:14:50;0;0;29.12;28.19;0;121;12.1;9;0.9;2;0.2;51.20;20.75;3.39;13.72;8.64;1.08;0.00;0.00;0
23/09/2025 09:15:00;0;0;29.12;28.19;0;172;17.2;10;1;4;0.4;35.11;14.23;2.36;9.12;6.63;0.76;0.00;0.00;0
23/09/2025 09:15:10;0;0;29.11;28.19;0;176;17.6;12;1.2;0;0;87.30;35.38;5.25;23.52;13.83;1.69;0.00;0.00;0
23/09/2025 09:15:20;0;0;29.11;28.19;0;24;2.4;2;0.2;0;0;108.63;44.02;5.88;29.83;16.77;1.94;0.00;0.00;0
23/09/2025 09:15:30;0;0;29.11;28.25;0;13;1.3;1;0.1;0;0;162.52;65.86;8.93;44.89;24.89;2.77;0.00;0.00;0
23/09/2025 09:15:40;0;0;29.11;28.25;0;0;0;0;0;0;0;167.41;67.84;9.34;46.18;25.68;2.92;0.00;0.00;0
23/09/2025 09:15:50;0;0;29.11;28.25;0;3;0.3;0;0;0;0;169.66;68.75;9.53;46.74;25.96;2.99;0.00;0.00;0
23/09/2025 09:16:00;0;0;29.12;28.25;0;0;0;0;0;0;0;170.62;69.14;9.86;46.82;26.02;3.09;0.00;0.00;0
23/09/2025 09:16:10;0;0;29.12;28.25;0;36;3.6;4;0.4;0;0;155.98;63.21;8.62;43.06;23.87;2.71;0.00;0.00;0
23/09/2025 09:16:20;0;0;29.13;28.25;0;0;0;0;0;0;0;139.16;56.39;7.28;38.74;21.39;2.32;0.00;0.00;0
23/09/2025 09:16:30;0;0;29.13;28.25;0;58;5.8;2;0.2;0;0;140.66;57.00;7.24;39.25;21.56;2.40;0.00;0.00;0
23/09/2025 09:16:40;0;0;29.14;28.25;0;0;0;0;0;0;0;117.71;47.70;6.12;32.65;17.99;2.05;0.00;0.00;0
23/09/2025 09:16:50;0;0;29.16;28.25;0;0;0;0;0;0;0;123.89;50.20;6.41;34.41;18.98;2.22;0.00;0.00;0
23/09/2025 09:17:00;0;0;29.15;28.25;0;6;0.6;0;0;0;0;129.79;52.59;6.74;36.13;19.90;2.31;0.00;0.00;0
23/09/2025 09:17:10;0;0;29.16;28.25;0;34;3.4;1;0.1;0;0;109.28;44.28;5.72;30.03;16.67;1.84;0.00;0.00;0
23/09/2025 09:17:20;0;0;29.18;28.25;0;99;9.9;10;1;0;0;70.58;28.60;4.24;19.09;10.85;1.35;0.00;0.00;0
23/09/2025 09:17:30;0;0;29.18;28.25;0;66;6.6;3;0.3;0;0;88.16;35.72;5.24;23.87;13.67;1.56;0.00;0.00;0
23/09/2025 09:17:40;0;0;29.19;28.31;0;77;7.7;3;0.3;0;0;117.26;47.52;7.07;31.79;17.77;2.24;0.00;0.00;0
23/09/2025 09:17:50;0;0;29.21;28.31;0;14;1.4;0;0;0;0;182.09;73.79;9.81;50.53;27.78;3.17;0.00;0.00;0
23/09/2025 09:18:00;0;0;29.20;28.31;0;30;3;0;0;0;0;118.98;48.21;6.52;32.65;18.37;2.16;0.00;0.00;0
23/09/2025 09:18:10;0;0;29.22;28.31;0;0;0;0;0;0;0;113.42;45.96;6.15;31.12;17.44;2.03;0.00;0.00;0
23/09/2025 09:18:20;0;0;29.22;28.31;0;0;0;0;0;0;0;111.29;45.10;6.11;30.32;17.18;2.00;0.00;0.00;0
23/09/2025 09:18:30;0;0;29.23;28.31;0;10;1;0;0;0;0;109.07;44.20;6.01;29.64;16.86;1.94;0.00;0.00;0
23/09/2025 09:18:40;0;0;29.23;28.31;0;77;7.7;3;0.3;0;0;144.37;58.50;8.24;39.59;21.64;2.63;0.00;0.00;0
23/09/2025 09:18:50;0;0;29.23;28.31;0;0;0;0;0;0;0;200.94;81.42;12.07;54.76;29.65;3.88;0.00;0.00;0
23/09/2025 09:19:00;0;0;29.25;28.31;0;85;8.5;4;0.4;1;0.1;162.12;65.69;9.41;44.36;24.28;3.10;0.00;0.00;0
23/09/2025 09:19:10;0;0;29.24;28.38;0;0;0;0;0;0;0;164.88;66.81;9.78;45.22;24.95;3.21;0.00;0.00;0
23/09/2025 09:19:20;0;0;29.27;28.38;0;126;12.6;6;0.6;0;0;164.67;66.73;9.83;45.04;25.07;3.15;0.00;0.00;0
23/09/2025 09:19:30;0;0;29.27;28.38;0;0;0;0;0;0;0;191.70;77.68;11.38;52.38;28.43;3.64;0.00;0.00;0
23/09/2025 09:19:40;0;0;29.28;28.38;0;0;0;0;0;0;0;190.24;77.09;11.25;52.00;28.23;3.62;0.00;0.00;0
23/09/2025 09:19:50;0;0;29.29;28.38;0;88;8.8;2;0.2;0;0;220.35;89.29;13.91;59.58;32.38;4.19;0.00;0.00;0
23/09/2025 09:20:00;0;0;29.29;28.38;0;0;0;0;0;0;0;271.23;109.91;18.60;72.22;38.58;5.51;0.00;0.00;0
23/09/2025 09:20:10;0;0;29.31;28.44;0;0;0;0;0;0;0;276.44;112.02;19.07;73.48;39.37;5.70;0.00;0.00;0
23/09/2025 09:20:20;0;0;29.32;28.44;0;5;0.5;0;0;0;0;280.69;113.74;19.43;74.55;40.10;5.83;0.00;0.00;0
23/09/2025 09:20:30;0;0;29.33;28.44;0;0;0;0;0;0;0;308.40;124.97;22.20;81.38;43.33;6.76;0.00;0.00;0
23/09/2025 09:20:40;0;0;29.36;28.44;0;0;0;0;0;0;0;292.01;118.33;20.24;77.64;41.49;6.10;0.00;0.00;0
23/09/2025 09:20:50;0;0;29.36;28.44;0;49;4.9;1;0.1;0;0;294.99;119.53;20.81;78.18;41.87;6.25;0.00;0.00;0
23/09/2025 09:21:00;0;0;29.37;28.44;0;10;1;0;0;0;0;127.05;51.48;6.64;35.26;19.64;2.23;0.00;0.00;0
23/09/2025 09:21:10;0;0;29.39;28.44;0;262;26.2;19;1.9;0;0;92.52;37.49;5.56;24.89;14.41;1.76;0.00;0.00;0
23/09/2025 09:21:20;0;0;29.39;28.44;0;38;3.8;2;0.2;0;0;56.41;22.86;3.70;15.34;8.21;1.12;0.00;0.00;0
23/09/2025 09:21:30;0;0;29.41;28.44;0;24;2.4;0;0;0;0;48.66;19.72;3.49;12.95;7.52;1.12;0.00;0.00;0
23/09/2025 09:21:40;0;0;29.42;28.44;0;17;1.7;0;0;0;0;59.61;24.15;3.88;16.10;9.05;1.17;0.00;0.00;0
23/09/2025 09:21:50;0;0;29.43;28.44;0;0;0;0;0;0;0;60.52;24.53;4.06;16.31;8.77;1.20;0.00;0.00;0
23/09/2025 09:22:00;0;0;29.45;28.44;0;15;1.5;3;0.3;0;0;64.40;26.10;4.29;17.47;9.29;1.27;0.00;0.00;0
23/09/2025 09:22:10;0;0;29.47;28.50;0;11;1.1;1;0.1;0;0;64.16;26.00;4.29;17.41;9.27;1.24;0.00;0.00;0
23/09/2025 09:22:20;0;0;29.48;28.50;0;7;0.7;0;0;0;0;61.94;25.10;4.14;16.74;9.21;1.22;0.00;0.00;0
23/09/2025 09:22:30;0;0;29.50;28.50;0;114;11.4;6;0.6;1;0.1;64.28;26.05;4.27;17.41;9.28;1.22;0.00;0.00;0
23/09/2025 09:22:40;0;0;29.53;28.50;0;44;4.4;1;0.1;0;0;63.07;25.56;3.98;16.98;9.73;1.23;0.00;0.00;0
23/09/2025 09:22:50;0;0;29.55;28.50;0;15;1.5;0;0;0;0;106.19;43.03;5.18;29.89;15.95;1.75;0.00;0.00;0
23/09/2025 09:23:00;0;0;29.55;28.50;0;6;0.6;0;0;0;0;132.27;53.60;6.29;37.53;19.85;2.22;0.00;0.00;0
23/09/2025 09:23:10;0;0;29.58;28.56;0;40;4;1;0.1;0;0;123.39;50.00;5.92;34.94;18.52;2.06;0.00;0.00;0
23/09/2025 09:23:20;0;0;29.58;28.56;0;15;1.5;0;0;0;0;183.66;74.42;8.75;52.20;27.46;2.85;0.00;0.00;0
23/09/2025 09:23:30;0;0;29.59;28.56;0;3;0.3;0;0;0;0;181.08;73.38;8.61;51.39;27.32;2.79;0.00;0.00;0
23/09/2025 09:23:40;0;0;29.61;28.56;0;27;2.7;0;0;0;0;199.85;80.98;9.97;56.45;29.60;3.31;0.00;0.00;0
23/09/2025 09:23:50;0;0;29.62;28.62;0;0;0;0;0;0;0;233.42;94.59;12.21;65.49;34.07;4.18;0.00;0.00;0
23/09/2025 09:24:00;0;0;29.64;28.62;0;10;1;0;0;0;0;218.31;88.46;11.11;61.50;32.08;3.75;0.00;0.00;0
23/09/2025 09:24:10;0;0;29.65;28.62;0;14;1.4;0;0;0;0;208.22;84.37;10.40;58.74;30.75;3.48;0.00;0.00;0
23/09/2025 09:24:20;0;0;29.66;28.62;0;24;2.4;0;0;0;0;230.88;93.56;12.03;64.83;33.94;4.12;0.00;0.00;0
23/09/2025 09:24:30;0;0;29.68;28.62;0;87;8.7;3;0.3;0;0;146.55;59.39;7.60;41.16;21.68;2.53;0.00;0.00;0
23/09/2025 09:24:40;0;0;29.67;28.62;0;45;4.5;3;0.3;0;0;66.73;27.04;4.15;18.12;9.88;1.34;0.00;0.00;0
23/09/2025 09:24:50;0;0;29.69;28.69;0;31;3.1;1;0.1;0;0;79.22;32.10;4.60;21.93;11.82;1.53;0.00;0.00;0
23/09/2025 09:25:00;0;0;29.69;28.69;0;115;11.5;7;0.7;0;0;25.87;10.48;1.75;6.88;3.57;0.57;0.00;0.00;0
23/09/2025 09:25:10;0;0;29.69;28.69;0;66;6.6;2;0.2;0;0;55.52;22.50;3.70;14.77;9.03;1.16;0.00;0.00;0
23/09/2025 09:25:20;0;0;29.70;28.69;0;325;32.5;30;3;3;0.3;63.50;25.73;4.37;16.80;10.03;1.31;0.00;0.00;0
23/09/2025 09:25:30;0;0;29.69;28.69;0;177;17.7;21;2.1;3;0.3;67.78;27.47;4.09;18.50;9.93;1.35;0.00;0.00;0
23/09/2025 09:25:40;0;0;29.70;28.69;0;0;0;0;0;0;0;84.48;34.23;4.64;23.41;12.15;1.54;0.00;0.00;0
23/09/2025 09:25:50;0;0;29.71;28.69;0;0;0;0;0;0;0;86.45;35.03;4.64;23.91;12.45;1.55;0.00;0.00;0
23/09/2025 09:26:00;0;0;29.70;28.69;0;0;0;0;0;0;0;86.50;35.05;4.64;23.94;12.44;1.55;0.00;0.00;0
23/09/2025 09:26:10;0;0;29.71;28.75;0;0;0;0;0;0;0;89.00;36.06;4.65;24.73;12.72;1.55;0.00;0.00;0
23/09/2025 09:26:20;0;0;29.71;28.75;0;3;0.3;0;0;0;0;91.43;37.05;4.74;25.45;13.28;1.56;0.00;0.00;0
23/09/2025 09:26:30;0;0;29.72;28.75;0;0;0;0;0;0;0;84.31;34.17;4.67;23.38;12.31;1.52;0.00;0.00;0
23/09/2025 09:26:40;0;0;29.73;28.75;0;58;5.8;6;0.6;0;0;77.56;31.43;4.36;21.55;11.62;1.37;0.00;0.00;0
23/09/2025 09:26:50;0;0;29.74;28.75;0;0;0;0;0;0;0;100.31;40.65;5.12;28.04;14.37;1.61;0.00;0.00;0
23/09/2025 09:27:00;0;0;29.73;28.75;0;43;4.3;3;0.3;0;0;101.86;41.28;5.20;28.23;14.69;1.65;0.00;0.00;0
23/09/2025 09:27:10;0;0;29.74;28.75;0;36;3.6;2;0.2;0;0;47.35;19.19;3.18;12.46;7.49;0.99;0.00;0.00;0
23/09/2025 09:27:20;0;0;29.74;28.75;0;0;0;0;0;0;0;48.03;19.46;3.06;12.91;7.52;0.96;0.00;0.00;0
23/09/2025 09:27:30;0;0;29.72;28.75;0;30;3;0;0;0;0;56.03;22.71;3.54;14.91;8.77;1.13;0.00;0.00;0
23/09/2025 09:27:40;0;0;29.73;28.81;0;22;2.2;1;0.1;0;0;54.56;22.11;3.99;13.93;9.29;1.16;0.00;0.00;0
23/09/2025 09:27:50;0;0;29.74;28.75;0;73;7.3;4;0.4;0;0;55.74;22.59;3.46;14.96;9.25;1.12;0.00;0.00;0
